snapshotHead	snapshotTree	path	scope	manualReview	finalCapability	finalClassification	owner	target	provenance	reason
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/client_lifecycle_receipt_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/controlplane/client_lifecycle_receipt_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/client_lifecycle_receipt_test.go#blob=dadbe43d06a995b13a9b5aeba55feb82f8a1ebec;sha256=bbad6c4b1c0eaabff3ac661df467912669d97eae73febf4df21aa401055f138b	The agentd HTTP client becomes the public Worker-to-Control-Plane client and must be rewritten around generated Worker SDK types and fencing.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/client_secret_guard_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/controlplane/client_secret_guard_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/client_secret_guard_test.go#blob=519129efd45b5393c4fd48cdbd93144700970f18;sha256=b06483ba3781fc1adcfe33a2fef3eba5b8b69bd12374d09277fa726a853081bb	The agentd HTTP client becomes the public Worker-to-Control-Plane client and must be rewritten around generated Worker SDK types and fencing.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/client_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/controlplane/client_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/client_test.go#blob=158bf5e6acae0425c0274deece0ba561c7ee9dc6;sha256=db8ad52fcdc98dd1ad573efed67e76929bc742cd4feec5a8f6574d9cacb316e3	The agentd HTTP client becomes the public Worker-to-Control-Plane client and must be rewritten around generated Worker SDK types and fencing.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/cocoon_supervisor_attestation.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/cocoon/cocoon_supervisor_attestation.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/cocoon_supervisor_attestation.go#blob=6d780332f2a08e8ac1cd3147960a9f7d472e506d;sha256=2de992a4ffdfa81fabc61aae4ad1ef2b6db07bc266963a85eed8d6534ba97e65	Cocoon attestation is a built-in isolation side-effect implementation, not Worker authority; port behind the public adapter boundary.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/cocoon_supervisor_attestation_test.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/cocoon/cocoon_supervisor_attestation_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/cocoon_supervisor_attestation_test.go#blob=749786d0bb7c2028742bf37b8fb86d7dbb716aee;sha256=f87754915fad3f88b458985e33a704c22259c11642a020db70ba802ecae88af6	Cocoon attestation is a built-in isolation side-effect implementation, not Worker authority; port behind the public adapter boundary.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/config.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/config/config.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/config.go#blob=f7228f3c9c6ae1e9c7888f077fbd12dc023f7acf;sha256=ed989924e501205fb202aa20a02a97a0258907d6f3b6fe4d6922c1ad94155192	Worker configuration/models currently embed Synara packages and environment identity; rewrite to public contracts and neutral CLOUD_AGENT names.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/config_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/config/config_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/config_test.go#blob=54b0ccf240fcc73c473f82faebd5411e794dc36b;sha256=0bafec31fea1993bec168db1b3e088560adffa745eab9604ffb34e80d48c40a7	Worker configuration/models currently embed Synara packages and environment identity; rewrite to public contracts and neutral CLOUD_AGENT names.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/credential_access_monitor_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/credential/credential_access_monitor_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/credential_access_monitor_test.go#blob=755ac1cb090d3cb7ffbaadffba4f44aac256fe58;sha256=e2aa7d7b07bd74a6f097a7dd6808ed311864fca998be7a210d94b688fba3889e	Credential grant lifecycle is public Worker core; rewrite Synara execution descriptors to public generation-fenced SDK contracts.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/credential_grants.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/credential/credential_grants.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/credential_grants.go#blob=8f77e33af9b9de0aecbaf821747d06cdda8eef9e;sha256=a77a947363f96fc55f2726d2cf0e95396bc89f31adb33c139393f87476f28762	Credential grant lifecycle is public Worker core; rewrite Synara execution descriptors to public generation-fenced SDK contracts.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/credential_grants_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/credential/credential_grants_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/credential_grants_test.go#blob=01546b71e9146af61bc70f56e2b76f72e1c1d928;sha256=14545714878613e36142d99e3b885d82c0caeae460a85e260f8388bf40f28034	Credential grant lifecycle is public Worker core; rewrite Synara execution descriptors to public generation-fenced SDK contracts.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon.go#blob=ddd38de40920755dbc733db45b548bac9393ea82;sha256=6510ffd643150238eb36931abe303ac66c058d3f616d4e96c0689058afe9ec70	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_active_suspend_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_active_suspend_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_active_suspend_test.go#blob=304713d9586863bc15c8e50899157b1426daad4a;sha256=9d2e001db0d317145beba9cb80386a371255c889811050d01f7a88c8b3fc8bab	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_cleanup_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_cleanup_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_cleanup_test.go#blob=90e6ace78fc2528640ea6d1b281892f74b370b6c;sha256=5ffef15687776843cc7fddd4fee5b3849a77e82516e17edec78444ac4d73e3dc	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_control_updates_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_control_updates_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_control_updates_test.go#blob=22718496a4eec388a427b6ca48a3d7f7c2d79c03;sha256=d017de29f1382eeb892fb832e2d0cfddee306459f7c13f06f68d1964cdca0690	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_diff_artifact_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_diff_artifact_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_diff_artifact_test.go#blob=06109b1c26146a0c1e5f4364bbb9d1f23dcb9c15;sha256=2dba07072ff2db33c62201adff1d5218d3e1f861a34970d38db4d4898e00992d	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_drain_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_drain_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_drain_test.go#blob=2239184cdfdb65ce8b50ae9cb4d43f02d44eb6e0;sha256=7a9af179893d249c8e105a7c9549ccf758fc0e5a8ced8716c2192904d2525d75	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_interaction_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_interaction_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_interaction_test.go#blob=570ea38e911ca6126a588876235e000819591e63;sha256=485075a60d3976981c334e1469ddb1e8e08d87e9641fb488dfd79139f3505431	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_primary_operation_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_primary_operation_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_primary_operation_test.go#blob=eaf1038e77066ef9bfcba3bb844f9de82bc1beef;sha256=ba08c943da6ad4c275a5203222727222ffae853bcdd7f38a6914cad75fca656f	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_registration_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_registration_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_registration_test.go#blob=0e89c7395b5507802e3f819842b3c24ccb6aaa78;sha256=0072bf2d5a73e4f1a22a6d8ee1a18243378508c65c1e8f2d15d21b3c56c7e771	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_renewal_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_renewal_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_renewal_test.go#blob=918cc94e25702932bc1a6c4593a01d5e53ef40ae;sha256=494bba59382eedcd422159cb1ba0472a8cef2d54a933789feb5538fb9e22a580	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_resource_suspend.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_resource_suspend.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_resource_suspend.go#blob=ebbb4ef796f02df14d55f82fbafdbc5a20b59ff1;sha256=439c86ae51d76bb354354e09342b8244d8889ccb8be7fe8d262e7f8cddb9aea0	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_revocation_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_revocation_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_revocation_test.go#blob=f3958950c23df54de50d3006e6330ba24a7b2d35;sha256=4543b6a4afc245c3eb0ef861ae597becf276f8f811f89f900e486ca67ea700da	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/daemon_workspace_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/daemon/daemon_workspace_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/daemon_workspace_test.go#blob=76e113e21ccf959799a9cf1882536c46de6bace7;sha256=c883da228e0a0e6ad32a31ce2ee6e3edf6038224461db1175b9fd56f656bebda	The mixed daemon owns Worker orchestration; rewrite it around public claims, receipts, SDK types and separated workspace/provider-host services.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/git_askpass.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/workspace/git/git_askpass.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/git_askpass.go#blob=dbb9473789effe0297101f9062ac661063efaf0b;sha256=3a1ddc3516bc2bb78c6415518cde7fbd5e78462c91b2905699b6e6b8d8bee82c	Fail-closed Git askpass mediation is reusable Worker workspace core and must use public credential policy types.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/git_askpass_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/workspace/git/git_askpass_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/git_askpass_test.go#blob=2080f951f23c04851b6ab8fc9714d588eecc29cf;sha256=4f85c286881344639fccd97338bc4328472b9ba024457557e598c01c9ec31805	Fail-closed Git askpass mediation is reusable Worker workspace core and must use public credential policy types.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/git_ssh_agent.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/ssh/git_ssh_agent.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/git_ssh_agent.go#blob=97c98e61aef09edd5e824f6de25b2a5407bedadd;sha256=b2951a3f0f96d9e8840ce5c8ce4404ff71fd7346d54db4cae6efacbd83a46e0a	SSH agent handling is an optional workspace credential actuator; port behind the public SSH adapter boundary.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/git_ssh_agent_test.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/ssh/git_ssh_agent_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/git_ssh_agent_test.go#blob=34befcc1289f0a767fd75b903b9a93c2c32405ff;sha256=21f91d5ebbbc9b3a5d6b7a0f46039df91038b9abd5a476cb6b94c72479234edb	SSH agent handling is an optional workspace credential actuator; port behind the public SSH adapter boundary.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/gvisor_runtime.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/container/gvisor/gvisor_runtime.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/gvisor_runtime.go#blob=6b98b2432208376fb736be2dfc525417462b7c27;sha256=ffeb10ff749166f7c71b5c9345854f5a8fa6c0e159e6f2e31d31ea669fbcc86d	gVisor launch policy is a container isolation adapter; preserve behavior while removing Synara-private configuration and types.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/gvisor_runtime_test.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/container/gvisor/gvisor_runtime_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/gvisor_runtime_test.go#blob=c693fc24ca9d32e29b58e4c0a52604c3d4c76ac2;sha256=84b055a964084ad60a0968c5bd4602fb82502e501dabddea7aa0f8a1cb80906a	gVisor launch policy is a container isolation adapter; preserve behavior while removing Synara-private configuration and types.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/kubernetes_network_boundary.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/kubernetes/kubernetes_network_boundary.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/kubernetes_network_boundary.go#blob=2d37a9f3c1fd22d9715e1c1591796ef79288cb0e;sha256=d068e6f2589ff972b390fd88b24b4920eba646e2a5cac0bb6231dc28433ad738	Kubernetes network/registration operations are public built-in adapter effects and must return fenced observations to Worker core.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/kubernetes_network_boundary_test.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/kubernetes/kubernetes_network_boundary_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/kubernetes_network_boundary_test.go#blob=42d261a2ec6a6ed075ef0f04a4e9a3b36683e4e8;sha256=1c650dec7da024a66f5e6f1f6c4348f4ae7c7581c26d5be1966da51311c6b004	Kubernetes network/registration operations are public built-in adapter effects and must return fenced observations to Worker core.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/kubernetes_registration_token.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/kubernetes/kubernetes_registration_token.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/kubernetes_registration_token.go#blob=92a9c1e8bb4fec63555a81eddee5985661f7e7d9;sha256=5bb224301b28a0e2a210bd8da77befe156cbdf0bacdc24c72cc160dbea97e1fc	Kubernetes network/registration operations are public built-in adapter effects and must return fenced observations to Worker core.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/kubernetes_registration_token_test.go	control-plane	true	worker-agentd-workspace-provider-host	adapter	public-platform-adapter	services/worker/adapters/kubernetes/kubernetes_registration_token_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/kubernetes_registration_token_test.go#blob=9f80299abddde7c6246cce72d676303b20e50b6a;sha256=3463b146a1c89bc209fc0f957442a30379e8cad6ee1fed6f1afde605a53a3615	Kubernetes network/registration operations are public built-in adapter effects and must return fenced observations to Worker core.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/memory_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/telemetry/memory_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/memory_test.go#blob=ece8d66ae08f6b89d35064f6de46cc210bbad4a8;sha256=9966d57bcc376fa4ceab6d6b5682f228899c78679f9d87543b5000a589922303	Worker memory/log collection is public execution telemetry; rewrite event emission to public Runtime/Worker contracts.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/models.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/config/models.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/models.go#blob=a0f8d386cf31b292c21b67cc33271cd93953f549;sha256=853c9bbdf685af9e9804f5e048eb898272215df8df18134d2c17871dabde364b	Worker configuration/models currently embed Synara packages and environment identity; rewrite to public contracts and neutral CLOUD_AGENT names.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/observability_environment.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/observability/observability_environment.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/observability_environment.go#blob=4e06ddc5281b8d6acbee55669309d9945fbbe13c;sha256=cc49c5efed240967ac3592d219c0a8d58fcf0576d3b8c269ee8e8e492809a9b3	Provider observability environment construction is Worker core; retain platform-neutral OTLP propagation and remove Synara-specific naming.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/observability_environment_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/observability/observability_environment_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/observability_environment_test.go#blob=8d1fcfb92782e2939b2da377c28e55c4b16b94fb;sha256=9256d98106c79cdcdee862df860fdd76a64d89696e7e0c465e9699e9b4a1098e	Provider observability environment construction is Worker core; retain platform-neutral OTLP propagation and remove Synara-specific naming.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/observability_environment_unix.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/observability/observability_environment_unix.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/observability_environment_unix.go#blob=dbacecc2af8d148cbbee2b17e634b63651be8957;sha256=869f7ac86ef11dd76de0d6a0d4086eceab81b1f5826b9be8a8553b10e54f398e	Provider observability environment construction is Worker core; retain platform-neutral OTLP propagation and remove Synara-specific naming.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/observability_environment_windows.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/observability/observability_environment_windows.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/observability_environment_windows.go#blob=7cfa9b46c3ad0239a8f542ee5d838f6506fe59f4;sha256=bb6ec6efd6bad95ea7c68f7632b15c22168c79fcef937393c2be7874778809e1	Provider observability environment construction is Worker core; retain platform-neutral OTLP propagation and remove Synara-specific naming.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/package_registry_credentials.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/credential/package_registry_credentials.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/package_registry_credentials.go#blob=908bb4e351b71fea95c0bf84bd99e8d109c3e1fa;sha256=4ec5c2ea9f1f67197e601b7a2c091e545a0d3f22dd6c8981bea945f02cced1bd	Credential materialization/broker containment belongs to public Worker core; remove Synara aliases and bind all access to lease/generation policy.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/package_registry_credentials_test.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/credential/package_registry_credentials_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/package_registry_credentials_test.go#blob=9449216e204084d19315bcf340608bb1c025b311;sha256=4b89159ce287617c024f616a87f6969157c60a578b3256721fa2d65fdcf75fb4	Credential materialization/broker containment belongs to public Worker core; remove Synara aliases and bind all access to lease/generation policy.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/agentd/process_termination.go	control-plane	true	worker-agentd-workspace-provider-host	rewrite-public	public-core	services/worker/internal/process/process_termination.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/agentd/process_termination.go#blob=e5b976a96a703f64d44632f59cbef9220714da5d;sha256=6670ffdece5e79cd00ae9549f0cc64621664a1a3b3908288cbcf83c3b04ba6a4	Cross-platform bounded process termination is low-level Worker core; preserve OS variants and characterization tests during rewrite.
